ref_file,synth_file,mcd_wo_alignment,rmse_f0_wo_alignment,mcd_w_alignment,rmse_f0_w_alignment
mirbeau_journal_017_269.wav,mirbeau_journal_017_269.wav,14.822220350686793,137.85406912595406,7.071890405994947,113.50931200440097
mirbeau_journal_017_270.wav,mirbeau_journal_017_270.wav,13.554686385878336,95.85554454707267,6.053854396170548,85.79621819610372
mirbeau_journal_017_272.wav,mirbeau_journal_017_272.wav,11.844404684277636,117.14517472760708,6.373612921896702,90.89309226764153
mirbeau_journal_017_273.wav,mirbeau_journal_017_273.wav,14.646219277246857,119.07720175314442,5.292304614166328,95.37897727038313
mirbeau_journal_017_274.wav,mirbeau_journal_017_274.wav,11.802502056092587,118.14910755350326,5.678788106440374,79.55392241158829
mirbeau_journal_017_276.wav,mirbeau_journal_017_276.wav,15.871210001556497,135.505981282672,5.624893462321095,70.25318159549069
mirbeau_journal_017_277.wav,mirbeau_journal_017_277.wav,15.404771473606328,157.2867229610528,6.8520098302238015,129.65404218681525
mirbeau_journal_017_278.wav,mirbeau_journal_017_278.wav,14.706726385379485,119.37943635263088,6.413045814414509,90.60014778946008
mirbeau_journal_017_279.wav,mirbeau_journal_017_279.wav,15.711192982155971,136.89233962155672,5.865571880420396,134.96799229961573
mirbeau_journal_017_280.wav,mirbeau_journal_017_280.wav,15.758533986434788,142.19878822661718,7.115733413609954,132.36327667003943
mirbeau_journal_017_281.wav,mirbeau_journal_017_281.wav,14.441705769430435,125.17657208103668,8.169336820520734,125.2359189183029
mirbeau_journal_017_283.wav,mirbeau_journal_017_283.wav,14.276499707866805,159.56876375928647,6.360603198847309,140.85898260731227
mirbeau_journal_017_284.wav,mirbeau_journal_017_284.wav,16.01273748835934,156.40275647950097,7.491762852375447,93.06890571280232
mirbeau_journal_017_285.wav,mirbeau_journal_017_285.wav,13.11288279235464,111.84046762104792,7.251370506185009,90.9638429798226
mirbeau_journal_017_286.wav,mirbeau_journal_017_286.wav,14.210683536932827,161.15875359536255,7.548728727152651,144.11284711609335
mirbeau_journal_017_287.wav,mirbeau_journal_017_287.wav,13.140940923449874,141.5063281546749,6.3623217979945395,127.54337470230345
mirbeau_journal_017_288.wav,mirbeau_journal_017_288.wav,13.230071472084353,133.0911474144808,6.3227379517719005,118.70946264313746
mirbeau_journal_017_289.wav,mirbeau_journal_017_289.wav,15.990894846941327,119.09756604758434,6.581225569308996,102.54965481401405
mirbeau_journal_017_290.wav,mirbeau_journal_017_290.wav,13.607586174411322,97.15240423790789,8.105714049910587,101.12274970410094
mirbeau_journal_017_291.wav,mirbeau_journal_017_291.wav,14.786238614176781,130.3645414772977,6.630259656378703,126.73686778513098
mirbeau_journal_017_292.wav,mirbeau_journal_017_292.wav,14.539215577612083,118.12348252338953,6.152495311920579,129.77250680693007
